sales_id,store_id,sku_id,week,units_sold,price,revenue,promo_active,expected_units
9678,1031,KEL005,2024-06-16,3,5.49,16.47,False,2.92
9679,1031,KEL005,2024-06-23,3,5.49,16.47,False,2.92
9680,1031,KEL005,2024-06-30,3,5.49,16.47,False,2.92
9681,1031,KEL006,2024-03-17,3,5.99,17.97,False,2.77
9682,1031,KEL006,2024-03-24,3,5.99,17.97,False,2.77
9683,1031,KEL006,2024-03-31,3,5.99,17.97,False,2.77
9684,1031,KEL006,2024-04-07,3,5.99,17.97,False,2.77
9685,1031,KEL006,2024-04-14,4,5.99,23.96,False,2.77
9686,1031,KEL006,2024-04-21,3,5.99,17.97,False,2.77
9687,1031,KEL006,2024-04-28,3,5.99,17.97,False,2.77
9688,1031,KEL006,2024-05-05,4,5.99,23.96,False,2.77
9689,1031,KEL006,2024-05-12,4,5.99,23.96,False,2.77
9690,1031,KEL006,2024-05-19,4,5.99,23.96,False,2.77
9691,1031,KEL006,2024-05-26,3,5.99,17.97,False,2.77
9692,1031,KEL006,2024-06-02,3,5.99,17.97,False,2.77
9693,1031,KEL006,2024-06-09,3,5.99,17.97,False,2.77
9694,1031,KEL006,2024-06-16,3,5.99,17.97,False,2.77
9695,1031,KEL006,2024-06-23,3,5.99,17.97,False,2.77
9696,1031,KEL006,2024-06-30,3,5.99,17.97,False,2.77
9697,1031,KEL007,2024-03-17,2,6.49,12.98,False,2.64
9698,1031,KEL007,2024-03-24,2,6.49,12.98,False,2.64
9699,1031,KEL007,2024-03-31,3,6.49,19.47,False,2.64
9700,1031,KEL007,2024-04-07,3,6.49,19.47,False,2.64
9701,1031,KEL007,2024-04-14,3,6.49,19.47,False,2.64
9702,1031,KEL007,2024-04-21,3,6.49,19.47,False,2.64
9703,1031,KEL007,2024-04-28,3,6.49,19.47,False,2.64
9704,1031,KEL007,2024-05-05,4,6.49,25.96,False,2.64
9705,1031,KEL007,2024-05-12,4,6.49,25.96,False,2.64
9706,1031,KEL007,2024-05-19,4,6.49,25.96,False,2.64
9707,1031,KEL007,2024-05-26,3,6.49,19.47,False,2.64
9708,1031,KEL007,2024-06-02,2,6.49,12.98,False,2.64
9709,1031,KEL007,2024-06-09,3,6.49,19.47,False,2.64
9710,1031,KEL007,2024-06-16,3,6.49,19.47,False,2.64
9711,1031,KEL007,2024-06-23,2,6.49,12.98,False,2.64
9712,1031,KEL007,2024-06-30,2,6.49,12.98,False,2.64
9713,1031,KEL008,2024-03-17,2,5.99,11.98,False,2.77
9714,1031,KEL008,2024-03-24,3,5.99,17.97,False,2.77
9715,1031,KEL008,2024-03-31,3,5.99,17.97,False,2.77
9716,1031,KEL008,2024-04-07,3,5.99,17.97,False,2.77
9717,1031,KEL008,2024-04-14,3,5.99,17.97,False,2.77
9718,1031,KEL008,2024-04-21,2,5.99,11.98,False,2.77
9719,1031,KEL008,2024-04-28,3,5.99,17.97,False,2.77
9720,1031,KEL008,2024-05-05,3,5.99,17.97,False,2.77
9721,1031,KEL008,2024-05-12,4,5.99,23.96,False,2.77
9722,1031,KEL008,2024-05-19,4,5.99,23.96,False,2.77
9723,1031,KEL008,2024-05-26,3,5.99,17.97,True,3.32
9724,1031,KEL008,2024-06-02,3,5.99,17.97,True,3.32
9725,1031,KEL008,2024-06-09,3,5.99,17.97,True,3.32
9726,1031,KEL008,2024-06-16,3,5.99,17.97,True,3.32
9727,1031,KEL008,2024-06-23,3,5.99,17.97,True,3.32
9728,1031,KEL008,2024-06-30,3,5.99,17.97,False,2.77
9729,1031,KEL009,2024-03-17,2,4.99,9.98,False,2.57
9730,1031,KEL009,2024-03-24,2,4.99,9.98,False,2.57
9731,1031,KEL009,2024-03-31,2,4.99,9.98,False,2.57
9732,1031,KEL009,2024-04-07,2,4.99,9.98,False,2.57
9733,1031,KEL009,2024-04-14,2,4.99,9.98,False,2.57
9734,1031,KEL009,2024-04-21,2,4.99,9.98,False,2.57
9735,1031,KEL009,2024-04-28,2,4.99,9.98,False,2.57
9736,1031,KEL009,2024-05-05,3,4.99,14.97,False,2.57
9737,1031,KEL009,2024-05-12,2,4.99,9.98,False,2.57
9738,1031,KEL009,2024-05-19,2,4.99,9.98,False,2.57
9739,1031,KEL009,2024-05-26,2,4.99,9.98,False,2.57
9740,1031,KEL009,2024-06-02,2,4.99,9.98,False,2.19
9741,1031,KEL009,2024-06-09,1,4.99,4.99,False,2.19
9742,1031,KEL009,2024-06-16,2,4.99,9.98,False,2.19
9743,1031,KEL009,2024-06-23,1,4.99,4.99,False,2.19
9744,1031,KEL009,2024-06-30,2,4.99,9.98,False,2.19
9745,1031,KEL010,2024-03-17,3,4.49,13.47,False,3.29
9746,1031,KEL010,2024-03-24,3,4.49,13.47,False,3.29
9747,1031,KEL010,2024-03-31,3,4.49,13.47,False,3.29
9748,1031,KEL010,2024-04-07,4,4.49,17.96,False,3.29
9749,1031,KEL010,2024-04-14,4,4.49,17.96,False,3.29
9750,1031,KEL010,2024-04-21,3,4.49,13.47,False,3.29
9751,1031,KEL010,2024-04-28,3,4.49,13.47,False,3.29
9752,1031,KEL010,2024-05-05,4,4.49,17.96,False,3.29
9753,1031,KEL010,2024-05-12,4,4.49,17.96,False,3.29
9754,1031,KEL010,2024-05-19,4,4.49,17.96,False,3.29
9755,1031,KEL010,2024-05-26,3,4.49,13.47,False,3.29
9756,1031,KEL010,2024-06-02,2,4.49,8.98,False,2.8
9757,1031,KEL010,2024-06-09,3,4.49,13.47,False,2.8
9758,1031,KEL010,2024-06-16,3,4.49,13.47,False,2.8
9759,1031,KEL010,2024-06-23,2,4.49,8.98,False,2.8
9760,1031,KEL010,2024-06-30,2,4.49,8.98,False,2.8
9761,1031,KEL011,2024-03-17,2,5.49,10.98,False,2.43
9762,1031,KEL011,2024-03-24,2,5.49,10.98,False,2.43
9763,1031,KEL011,2024-03-31,2,5.49,10.98,False,2.43
9764,1031,KEL011,2024-04-07,2,5.49,10.98,False,2.43
9765,1031,KEL011,2024-04-14,3,5.49,16.47,False,2.43
9766,1031,KEL011,2024-04-21,2,5.49,10.98,False,2.43
9767,1031,KEL011,2024-04-28,2,5.49,10.98,False,2.43
9768,1031,KEL011,2024-05-05,3,5.49,16.47,False,2.43
9769,1031,KEL011,2024-05-12,3,5.49,16.47,False,2.43
9770,1031,KEL011,2024-05-19,3,5.49,16.47,False,2.43
9771,1031,KEL011,2024-05-26,2,5.49,10.98,False,2.43
9772,1031,KEL011,2024-06-02,2,5.49,10.98,False,2.07
9773,1031,KEL011,2024-06-09,2,5.49,10.98,False,2.07
9774,1031,KEL011,2024-06-16,2,5.49,10.98,False,2.07
9775,1031,KEL011,2024-06-23,2,5.49,10.98,False,2.07
9776,1031,KEL011,2024-06-30,2,5.49,10.98,False,2.07
9777,1031,KEL012,2024-03-17,0,4.99,0.0,False,3.09
9778,1031,KEL012,2024-03-24,0,4.99,0.0,False,3.09
9779,1031,KEL012,2024-03-31,0,4.99,0.0,False,3.09
9780,1031,KEL012,2024-04-07,0,4.99,0.0,False,3.09
9781,1031,KEL012,2024-04-14,0,4.99,0.0,False,3.09
9782,1031,KEL012,2024-04-21,0,4.99,0.0,False,3.09
9783,1031,KEL012,2024-04-28,0,4.99,0.0,False,3.09
9784,1031,KEL012,2024-05-05,0,4.99,0.0,False,3.09
9785,1031,KEL012,2024-05-12,0,4.99,0.0,False,3.09
9786,1031,KEL012,2024-05-19,0,4.99,0.0,False,3.09
9787,1031,KEL012,2024-05-26,0,4.99,0.0,False,3.09
9788,1031,KEL012,2024-06-02,0,4.99,0.0,False,3.09
9789,1031,KEL012,2024-06-09,0,4.99,0.0,False,3.09
9790,1031,KEL012,2024-06-16,0,4.99,0.0,False,3.09
9791,1031,KEL012,2024-06-23,0,4.99,0.0,False,3.09
9792,1031,KEL012,2024-06-30,0,4.99,0.0,False,3.09
9793,1031,KEL013,2024-03-17,0,4.49,0.0,False,2.56
9794,1031,KEL013,2024-03-24,0,4.49,0.0,True,4.76
9795,1031,KEL013,2024-03-31,0,4.49,0.0,True,4.72
9796,1031,KEL013,2024-04-07,0,4.49,0.0,True,4.81
9797,1031,KEL013,2024-04-14,0,4.49,0.0,True,4.9
9798,1031,KEL013,2024-04-21,0,4.49,0.0,True,5.19
9799,1031,KEL013,2024-04-28,0,4.49,0.0,False,2.61
9800,1031,KEL013,2024-05-05,0,4.49,0.0,False,3.01
9801,1031,KEL013,2024-05-12,0,4.49,0.0,False,2.54
9802,1031,KEL013,2024-05-19,0,4.49,0.0,False,2.53
9803,1031,KEL013,2024-05-26,0,4.49,0.0,False,2.63
9804,1031,KEL013,2024-06-02,0,4.49,0.0,False,2.52
9805,1031,KEL013,2024-06-09,0,4.49,0.0,False,3.0
9806,1031,KEL013,2024-06-16,0,4.49,0.0,False,2.72
9807,1031,KEL013,2024-06-23,0,4.49,0.0,False,2.58
9808,1031,KEL013,2024-06-30,0,4.49,0.0,False,2.79
9809,1031,KEL014,2024-03-17,0,4.49,0.0,False,3.55
9810,1031,KEL014,2024-03-24,0,4.49,0.0,False,3.06
9811,1031,KEL014,2024-03-31,0,4.49,0.0,False,3.03
9812,1031,KEL014,2024-04-07,0,4.49,0.0,True,5.61
9813,1031,KEL014,2024-04-14,0,4.49,0.0,True,5.84
9814,1031,KEL014,2024-04-21,0,4.49,0.0,True,5.76
9815,1031,KEL014,2024-04-28,0,4.49,0.0,True,5.34
9816,1031,KEL014,2024-05-05,0,4.49,0.0,True,6.45
9817,1031,KEL014,2024-05-12,0,4.49,0.0,False,3.45
9818,1031,KEL014,2024-05-19,0,4.49,0.0,False,3.28
9819,1031,KEL014,2024-05-26,0,4.49,0.0,False,3.54
9820,1031,KEL014,2024-06-02,0,4.49,0.0,False,3.26
9821,1031,KEL014,2024-06-09,0,4.49,0.0,False,3.04
9822,1031,KEL014,2024-06-16,0,4.49,0.0,False,3.2
9823,1031,KEL014,2024-06-23,0,4.49,0.0,False,3.25
9824,1031,KEL014,2024-06-30,0,4.49,0.0,False,3.35
9825,1031,KEL015,2024-03-17,2,4.49,8.98,False,3.11
9826,1031,KEL015,2024-03-24,3,4.49,13.47,False,3.61
9827,1031,KEL015,2024-03-31,3,4.49,13.47,False,3.54
9828,1031,KEL015,2024-04-07,3,4.49,13.47,False,3.37
9829,1031,KEL015,2024-04-14,3,4.49,13.47,False,3.41
9830,1031,KEL015,2024-04-21,2,4.49,8.98,False,3.25
9831,1031,KEL015,2024-04-28,3,4.49,13.47,False,3.54
9832,1031,KEL015,2024-05-05,3,4.49,13.47,False,2.98
9833,1031,KEL015,2024-05-12,3,4.49,13.47,False,3.54
9834,1031,KEL015,2024-05-19,4,4.49,17.96,False,3.59
9835,1031,KEL015,2024-05-26,4,4.49,17.96,True,5.92
9836,1031,KEL015,2024-06-02,5,4.49,22.45,True,5.99
9837,1031,KEL015,2024-06-09,4,4.49,17.96,True,5.19
9838,1031,KEL015,2024-06-16,5,4.49,22.45,True,5.71
9839,1031,KEL015,2024-06-23,4,4.49,17.96,True,5.27
9840,1031,KEL015,2024-06-30,2,4.49,8.98,False,3.06
9841,1031,KEL016,2024-03-17,4,4.49,17.96,False,3.37
9842,1031,KEL016,2024-03-24,3,4.49,13.47,False,3.4
9843,1031,KEL016,2024-03-31,4,4.49,17.96,False,3.0
9844,1031,KEL016,2024-04-07,4,4.49,17.96,False,3.15
9845,1031,KEL016,2024-04-14,3,4.49,13.47,False,3.21
9846,1031,KEL016,2024-04-21,3,4.49,13.47,False,3.53
9847,1031,KEL016,2024-04-28,3,4.49,13.47,False,2.96
9848,1031,KEL016,2024-05-05,4,4.49,17.96,False,3.01
9849,1031,KEL016,2024-05-12,5,4.49,22.45,False,3.61
9850,1031,KEL016,2024-05-19,4,4.49,17.96,False,3.46
9851,1031,KEL016,2024-05-26,2,4.49,8.98,False,2.99
9852,1031,KEL016,2024-06-02,3,4.49,13.47,False,3.27
9853,1031,KEL016,2024-06-09,3,4.49,13.47,False,3.16
9854,1031,KEL016,2024-06-16,3,4.49,13.47,False,2.97
9855,1031,KEL016,2024-06-23,3,4.49,13.47,False,3.18
9856,1031,KEL016,2024-06-30,3,4.49,13.47,False,2.96
9857,1031,KEL017,2024-03-17,2,6.99,13.98,False,1.98
9858,1031,KEL017,2024-03-24,2,6.99,13.98,False,1.99
9859,1031,KEL017,2024-03-31,2,6.99,13.98,False,2.15
9860,1031,KEL017,2024-04-07,2,6.99,13.98,False,1.91
9861,1031,KEL017,2024-04-14,2,6.99,13.98,False,2.24
9862,1031,KEL017,2024-04-21,2,6.99,13.98,False,2.12
9863,1031,KEL017,2024-04-28,2,6.99,13.98,False,2.25
9864,1031,KEL017,2024-05-05,3,6.99,20.97,False,2.29
9865,1031,KEL017,2024-05-12,2,6.99,13.98,False,2.13
9866,1031,KEL017,2024-05-19,2,6.99,13.98,False,2.14
9867,1031,KEL017,2024-05-26,2,6.99,13.98,False,2.07
9868,1031,KEL017,2024-06-02,2,6.99,13.98,False,2.17
9869,1031,KEL017,2024-06-09,2,6.99,13.98,False,2.28
9870,1031,KEL017,2024-06-16,2,6.99,13.98,False,2.26
9871,1031,KEL017,2024-06-23,2,6.99,13.98,False,2.26
9872,1031,KEL017,2024-06-30,2,6.99,13.98,False,2.01
9873,1031,KEL018,2024-03-17,0,2.99,0.0,False,4.2
9874,1031,KEL018,2024-03-24,0,2.99,0.0,False,4.2
9875,1031,KEL018,2024-03-31,0,2.99,0.0,False,4.2
9876,1031,KEL018,2024-04-07,0,2.99,0.0,False,4.2
9877,1031,KEL018,2024-04-14,0,2.99,0.0,False,4.2
9878,1031,KEL018,2024-04-21,0,2.99,0.0,False,4.2
9879,1031,KEL018,2024-04-28,0,2.99,0.0,False,4.2
9880,1031,KEL018,2024-05-05,0,2.99,0.0,False,4.2
9881,1031,KEL018,2024-05-12,0,2.99,0.0,False,4.2
9882,1031,KEL018,2024-05-19,0,2.99,0.0,False,4.2
9883,1031,KEL018,2024-05-26,0,2.99,0.0,False,4.2
9884,1031,KEL018,2024-06-02,0,2.99,0.0,True,4.64
9885,1031,KEL018,2024-06-09,0,2.99,0.0,True,4.64
9886,1031,KEL018,2024-06-16,0,2.99,0.0,True,4.64
9887,1031,KEL018,2024-06-23,0,2.99,0.0,True,4.64
9888,1031,KEL018,2024-06-30,0,2.99,0.0,True,4.64
9889,1031,KEL019,2024-03-17,0,2.49,0.0,False,3.91
9890,1031,KEL019,2024-03-24,0,2.49,0.0,False,3.91
9891,1031,KEL019,2024-03-31,0,2.49,0.0,False,3.91
9892,1031,KEL019,2024-04-07,0,2.49,0.0,False,3.91
9893,1031,KEL019,2024-04-14,0,2.49,0.0,False,3.91
9894,1031,KEL019,2024-04-21,0,2.49,0.0,False,3.91
9895,1031,KEL019,2024-04-28,0,2.49,0.0,False,3.91
9896,1031,KEL019,2024-05-05,0,2.49,0.0,False,3.91
9897,1031,KEL019,2024-05-12,0,2.49,0.0,False,3.91
9898,1031,KEL019,2024-05-19,0,2.49,0.0,False,3.91
9899,1031,KEL019,2024-05-26,0,2.49,0.0,False,3.91
9900,1031,KEL019,2024-06-02,0,2.49,0.0,False,3.91
9901,1031,KEL019,2024-06-09,0,2.49,0.0,False,3.91
9902,1031,KEL019,2024-06-16,0,2.49,0.0,False,3.91
9903,1031,KEL019,2024-06-23,0,2.49,0.0,False,3.91
9904,1031,KEL019,2024-06-30,0,2.49,0.0,False,3.91
9905,1031,KEL020,2024-03-17,2,6.99,13.98,False,2.52
9906,1031,KEL020,2024-03-24,2,6.99,13.98,False,2.52
9907,1031,KEL020,2024-03-31,3,6.99,20.97,False,2.52
9908,1031,KEL020,2024-04-07,3,6.99,20.97,False,2.52
9909,1031,KEL020,2024-04-14,3,6.99,20.97,False,2.52
9910,1031,KEL020,2024-04-21,2,6.99,13.98,False,2.52
9911,1031,KEL020,2024-04-28,3,6.99,20.97,False,2.52
9912,1031,KEL020,2024-05-05,3,6.99,20.97,False,2.52
9913,1031,KEL020,2024-05-12,4,6.99,27.96,False,2.52
9914,1031,KEL020,2024-05-19,3,6.99,20.97,False,2.52
9915,1031,KEL020,2024-05-26,2,6.99,13.98,False,2.52
9916,1031,KEL020,2024-06-02,2,6.99,13.98,False,2.52
9917,1031,KEL020,2024-06-09,2,6.99,13.98,False,2.52
9918,1031,KEL020,2024-06-16,2,6.99,13.98,False,2.52
9919,1031,KEL020,2024-06-23,2,6.99,13.98,False,2.52
9920,1031,KEL020,2024-06-30,2,6.99,13.98,False,2.52
9921,1032,KEL001,2024-03-17,5,5.49,27.45,False,5.49
9922,1032,KEL001,2024-03-24,5,5.49,27.45,False,5.49
9923,1032,KEL001,2024-03-31,4,5.49,21.96,False,5.49
9924,1032,KEL001,2024-04-07,4,5.49,21.96,False,5.49
9925,1032,KEL001,2024-04-14,5,5.49,27.45,False,5.49
9926,1032,KEL001,2024-04-21,5,5.49,27.45,False,5.49
9927,1032,KEL001,2024-04-28,5,5.49,27.45,False,5.49
9928,1032,KEL001,2024-05-05,5,5.49,27.45,False,5.49
9929,1032,KEL001,2024-05-12,5,5.49,27.45,False,5.49
9930,1032,KEL001,2024-05-19,6,5.49,32.94,True,7.14
9931,1032,KEL001,2024-05-26,7,5.49,38.43,True,7.14
9932,1032,KEL001,2024-06-02,7,5.49,38.43,True,7.14
9933,1032,KEL001,2024-06-09,6,5.49,32.94,True,7.14
9934,1032,KEL001,2024-06-16,7,5.49,38.43,True,7.14
9935,1032,KEL001,2024-06-23,6,5.49,32.94,False,5.49
9936,1032,KEL001,2024-06-30,5,5.49,27.45,False,5.49
9937,1032,KEL002,2024-03-17,0,5.99,0.0,False,4.35
9938,1032,KEL002,2024-03-24,0,5.99,0.0,False,4.35
9939,1032,KEL002,2024-03-31,0,5.99,0.0,False,4.35
9940,1032,KEL002,2024-04-07,0,5.99,0.0,False,4.35
9941,1032,KEL002,2024-04-14,0,5.99,0.0,False,4.35
9942,1032,KEL002,2024-04-21,0,5.99,0.0,False,4.35
9943,1032,KEL002,2024-04-28,0,5.99,0.0,False,4.35
9944,1032,KEL002,2024-05-05,0,5.99,0.0,False,4.35
9945,1032,KEL002,2024-05-12,0,5.99,0.0,False,4.35
9946,1032,KEL002,2024-05-19,0,5.99,0.0,False,4.35
9947,1032,KEL002,2024-05-26,0,5.99,0.0,False,4.35
9948,1032,KEL002,2024-06-02,0,5.99,0.0,False,4.35
9949,1032,KEL002,2024-06-09,0,5.99,0.0,False,4.35
9950,1032,KEL002,2024-06-16,0,5.99,0.0,False,4.35
9951,1032,KEL002,2024-06-23,0,5.99,0.0,False,4.35
9952,1032,KEL002,2024-06-30,0,5.99,0.0,False,4.35
9953,1032,KEL003,2024-03-17,5,6.49,32.45,False,4.97
9954,1032,KEL003,2024-03-24,5,6.49,32.45,False,4.97
9955,1032,KEL003,2024-03-31,5,6.49,32.45,False,4.97
9956,1032,KEL003,2024-04-07,5,6.49,32.45,False,4.97
9957,1032,KEL003,2024-04-14,4,6.49,25.96,False,4.97
9958,1032,KEL003,2024-04-21,5,6.49,32.45,False,4.97
9959,1032,KEL003,2024-04-28,5,6.49,32.45,False,4.97
9960,1032,KEL003,2024-05-05,5,6.49,32.45,False,4.97
9961,1032,KEL003,2024-05-12,5,6.49,32.45,False,4.97
9962,1032,KEL003,2024-05-19,5,6.49,32.45,False,4.97
9963,1032,KEL003,2024-05-26,4,6.49,25.96,False,4.97
9964,1032,KEL003,2024-06-02,4,6.49,25.96,False,4.22
9965,1032,KEL003,2024-06-09,4,6.49,25.96,False,4.22
9966,1032,KEL003,2024-06-16,5,6.49,32.45,False,4.22
9967,1032,KEL003,2024-06-23,4,6.49,25.96,False,4.22
9968,1032,KEL003,2024-06-30,5,6.49,32.45,False,4.22
9969,1032,KEL004,2024-03-17,5,5.99,29.95,False,5.21
9970,1032,KEL004,2024-03-24,5,5.99,29.95,False,5.21
9971,1032,KEL004,2024-03-31,5,5.99,29.95,False,5.21
9972,1032,KEL004,2024-04-07,5,5.99,29.95,False,5.21
9973,1032,KEL004,2024-04-14,5,5.99,29.95,False,5.21
9974,1032,KEL004,2024-04-21,5,5.99,29.95,False,5.21
9975,1032,KEL004,2024-04-28,5,5.99,29.95,False,5.21
9976,1032,KEL004,2024-05-05,5,5.99,29.95,False,5.21
9977,1032,KEL004,2024-05-12,6,5.99,35.94,False,5.21
9978,1032,KEL004,2024-05-19,5,5.99,29.95,False,5.21
9979,1032,KEL004,2024-05-26,5,5.99,29.95,False,5.21
9980,1032,KEL004,2024-06-02,5,5.99,29.95,False,5.21
9981,1032,KEL004,2024-06-09,4,5.99,23.96,False,5.21
9982,1032,KEL004,2024-06-16,5,5.99,29.95,False,5.21
9983,1032,KEL004,2024-06-23,6,5.99,35.94,False,5.21
9984,1032,KEL004,2024-06-30,6,5.99,35.94,False,5.21
9985,1032,KEL005,2024-03-17,5,5.49,27.45,False,5.49
9986,1032,KEL005,2024-03-24,5,5.49,27.45,False,5.49
9987,1032,KEL005,2024-03-31,5,5.49,27.45,False,5.49
9988,1032,KEL005,2024-04-07,5,5.49,27.45,False,5.49
9989,1032,KEL005,2024-04-14,5,5.49,27.45,False,5.49
9990,1032,KEL005,2024-04-21,5,5.49,27.45,False,5.49
9991,1032,KEL005,2024-04-28,6,5.49,32.94,False,5.49
9992,1032,KEL005,2024-05-05,6,5.49,32.94,False,5.49
9993,1032,KEL005,2024-05-12,4,5.49,21.96,False,5.49
9994,1032,KEL005,2024-05-19,5,5.49,27.45,False,5.49
9995,1032,KEL005,2024-05-26,5,5.49,27.45,False,5.49
9996,1032,KEL005,2024-06-02,5,5.49,27.45,False,5.49
9997,1032,KEL005,2024-06-09,5,5.49,27.45,False,5.49
9998,1032,KEL005,2024-06-16,6,5.49,32.94,False,5.49
9999,1032,KEL005,2024-06-23,6,5.49,32.94,False,5.49
10000,1032,KEL005,2024-06-30,6,5.49,32.94,False,5.49
10001,1032,KEL006,2024-03-17,5,5.99,29.95,False,5.21
10002,1032,KEL006,2024-03-24,4,5.99,23.96,False,5.21
10003,1032,KEL006,2024-03-31,5,5.99,29.95,False,5.21
10004,1032,KEL006,2024-04-07,4,5.99,23.96,False,5.21
10005,1032,KEL006,2024-04-14,5,5.99,29.95,False,5.21
10006,1032,KEL006,2024-04-21,4,5.99,23.96,False,5.21
10007,1032,KEL006,2024-04-28,5,5.99,29.95,False,5.21
10008,1032,KEL006,2024-05-05,5,5.99,29.95,False,5.21
10009,1032,KEL006,2024-05-12,5,5.99,29.95,False,5.21
10010,1032,KEL006,2024-05-19,5,5.99,29.95,False,5.21
10011,1032,KEL006,2024-05-26,5,5.99,29.95,False,5.21
10012,1032,KEL006,2024-06-02,5,5.99,29.95,False,5.21
10013,1032,KEL006,2024-06-09,5,5.99,29.95,False,5.21
10014,1032,KEL006,2024-06-16,5,5.99,29.95,False,5.21
10015,1032,KEL006,2024-06-23,6,5.99,35.94,False,5.21
10016,1032,KEL006,2024-06-30,6,5.99,35.94,False,5.21
10017,1032,KEL007,2024-03-17,4,6.49,25.96,False,4.97
10018,1032,KEL007,2024-03-24,4,6.49,25.96,False,4.97
10019,1032,KEL007,2024-03-31,4,6.49,25.96,False,4.97
10020,1032,KEL007,2024-04-07,4,6.49,25.96,False,4.97
10021,1032,KEL007,2024-04-14,4,6.49,25.96,False,4.97
10022,1032,KEL007,2024-04-21,6,6.49,38.94,True,7.95
10023,1032,KEL007,2024-04-28,6,6.49,38.94,True,7.95
10024,1032,KEL007,2024-05-05,6,6.49,38.94,True,7.95
10025,1032,KEL007,2024-05-12,7,6.49,45.43,True,7.95
10026,1032,KEL007,2024-05-19,4,6.49,25.96,False,4.97
10027,1032,KEL007,2024-05-26,4,6.49,25.96,False,4.97
10028,1032,KEL007,2024-06-02,4,6.49,25.96,False,4.97
10029,1032,KEL007,2024-06-09,4,6.49,25.96,False,4.97
10030,1032,KEL007,2024-06-16,5,6.49,32.45,False,4.97
10031,1032,KEL007,2024-06-23,5,6.49,32.45,False,4.97
10032,1032,KEL007,2024-06-30,5,6.49,32.45,False,4.97
10033,1032,KEL008,2024-03-17,5,5.99,29.95,False,5.21
10034,1032,KEL008,2024-03-24,6,5.99,35.94,False,5.21
10035,1032,KEL008,2024-03-31,5,5.99,29.95,False,5.21
10036,1032,KEL008,2024-04-07,5,5.99,29.95,False,5.21
10037,1032,KEL008,2024-04-14,5,5.99,29.95,False,5.21
10038,1032,KEL008,2024-04-21,6,5.99,35.94,False,5.21
10039,1032,KEL008,2024-04-28,5,5.99,29.95,False,5.21
10040,1032,KEL008,2024-05-05,5,5.99,29.95,False,5.21
10041,1032,KEL008,2024-05-12,5,5.99,29.95,False,5.21
10042,1032,KEL008,2024-05-19,5,5.99,29.95,False,5.21
10043,1032,KEL008,2024-05-26,5,5.99,29.95,False,5.21
10044,1032,KEL008,2024-06-02,5,5.99,29.95,False,5.21
10045,1032,KEL008,2024-06-09,5,5.99,29.95,False,5.21
10046,1032,KEL008,2024-06-16,6,5.99,35.94,False,5.21
10047,1032,KEL008,2024-06-23,6,5.99,35.94,False,5.21
10048,1032,KEL008,2024-06-30,6,5.99,35.94,False,5.21
10049,1032,KEL009,2024-03-17,0,4.99,0.0,False,4.85
10050,1032,KEL009,2024-03-24,0,4.99,0.0,False,4.85
10051,1032,KEL009,2024-03-31,0,4.99,0.0,False,4.85
10052,1032,KEL009,2024-04-07,0,4.99,0.0,False,4.85
10053,1032,KEL009,2024-04-14,0,4.99,0.0,False,4.85
10054,1032,KEL009,2024-04-21,0,4.99,0.0,False,4.85
10055,1032,KEL009,2024-04-28,0,4.99,0.0,False,4.85
10056,1032,KEL009,2024-05-05,0,4.99,0.0,False,4.85
10057,1032,KEL009,2024-05-12,0,4.99,0.0,False,4.85
10058,1032,KEL009,2024-05-19,0,4.99,0.0,False,4.85
10059,1032,KEL009,2024-05-26,0,4.99,0.0,False,4.85
10060,1032,KEL009,2024-06-02,0,4.99,0.0,True,7.01
10061,1032,KEL009,2024-06-09,0,4.99,0.0,True,7.01
10062,1032,KEL009,2024-06-16,0,4.99,0.0,True,7.01
10063,1032,KEL009,2024-06-23,0,4.99,0.0,True,7.01
10064,1032,KEL009,2024-06-30,0,4.99,0.0,False,4.12
10065,1032,KEL010,2024-03-17,5,4.49,22.45,False,6.2
10066,1032,KEL010,2024-03-24,8,4.49,35.92,True,9.92
10067,1032,KEL010,2024-03-31,7,4.49,31.43,True,9.92
10068,1032,KEL010,2024-04-07,8,4.49,35.92,True,9.92
10069,1032,KEL010,2024-04-14,5,4.49,22.45,False,6.2
10070,1032,KEL010,2024-04-21,6,4.49,26.94,False,6.2
10071,1032,KEL010,2024-04-28,5,4.49,22.45,False,6.2
10072,1032,KEL010,2024-05-05,6,4.49,26.94,False,6.2
10073,1032,KEL010,2024-05-12,5,4.49,22.45,False,6.2
10074,1032,KEL010,2024-05-19,5,4.49,22.45,False,6.2
10075,1032,KEL010,2024-05-26,5,4.49,22.45,False,6.2
10076,1032,KEL010,2024-06-02,5,4.49,22.45,False,5.27
10077,1032,KEL010,2024-06-09,5,4.49,22.45,False,5.27
10078,1032,KEL010,2024-06-16,5,4.49,22.45,False,5.27
10079,1032,KEL010,2024-06-23,6,4.49,26.94,False,5.27
10080,1032,KEL010,2024-06-30,5,4.49,22.45,False,5.27
10081,1032,KEL011,2024-03-17,4,5.49,21.96,False,4.58
10082,1032,KEL011,2024-03-24,4,5.49,21.96,False,4.58
10083,1032,KEL011,2024-03-31,5,5.49,27.45,False,4.58
10084,1032,KEL011,2024-04-07,4,5.49,21.96,False,4.58
10085,1032,KEL011,2024-04-14,4,5.49,21.96,False,4.58
10086,1032,KEL011,2024-04-21,4,5.49,21.96,False,4.58
10087,1032,KEL011,2024-04-28,4,5.49,21.96,False,4.58
