opportunity_id,store_id,sku_id,issue_type,root_cause,opportunity_value,priority_score,detected_date
652,1020,KEL012,event_opportunity,near_Homegrown Festival W,4.79,3.35,2024-06-30
653,1020,KEL013,shelf_compliance,low_shelf_facings,15.4,11.55,2024-06-30
654,1020,KEL013,promotion_execution,missing_display,15.4,13.09,2024-06-30
655,1020,KEL013,event_opportunity,near_Homegrown Festival W,15.4,10.78,2024-06-30
656,1020,KEL014,event_opportunity,near_Homegrown Festival W,4.22,2.95,2024-06-30
657,1020,KEL015,event_opportunity,near_Homegrown Festival W,0.0,0.0,2024-06-30
658,1020,KEL016,shelf_compliance,low_shelf_facings,18.32,13.74,2024-06-30
659,1020,KEL016,promotion_execution,missing_display,18.32,15.57,2024-06-30
660,1020,KEL016,event_opportunity,near_Homegrown Festival W,18.32,12.82,2024-06-30
661,1020,KEL017,out_of_stock,product_oos,50.68,50.68,2024-06-30
662,1020,KEL017,shelf_compliance,low_shelf_facings,50.68,38.01,2024-06-30
663,1020,KEL017,promotion_execution,missing_display,50.68,43.08,2024-06-30
664,1020,KEL017,event_opportunity,near_Homegrown Festival W,50.68,35.48,2024-06-30
665,1020,KEL018,event_opportunity,near_Homegrown Festival W,4.99,3.49,2024-06-30
666,1020,KEL019,event_opportunity,near_Homegrown Festival W,6.57,4.6,2024-06-30
667,1020,KEL020,event_opportunity,near_Homegrown Festival W,0.0,0.0,2024-06-30
668,1021,KEL001,shelf_compliance,low_shelf_facings,4.56,3.42,2024-06-30
669,1021,KEL001,event_opportunity,near_Rotorua Marathon,4.56,3.19,2024-06-30
670,1021,KEL002,event_opportunity,near_Rotorua Marathon,8.87,6.21,2024-06-30
671,1021,KEL003,event_opportunity,near_Rotorua Marathon,8.11,5.68,2024-06-30
672,1021,KEL004,event_opportunity,near_Rotorua Marathon,0.0,0.0,2024-06-30
673,1021,KEL005,shelf_compliance,low_shelf_facings,10.05,7.54,2024-06-30
674,1021,KEL005,event_opportunity,near_Rotorua Marathon,10.05,7.04,2024-06-30
675,1021,KEL006,promotion_execution,missing_display,5.63,4.79,2024-06-30
676,1021,KEL006,event_opportunity,near_Rotorua Marathon,5.63,3.94,2024-06-30
677,1021,KEL007,event_opportunity,near_Rotorua Marathon,1.17,0.82,2024-06-30
678,1021,KEL008,event_opportunity,near_Rotorua Marathon,8.87,6.21,2024-06-30
679,1021,KEL009,event_opportunity,near_Rotorua Marathon,0.75,0.52,2024-06-30
680,1021,KEL010,event_opportunity,near_Rotorua Marathon,0.0,0.0,2024-06-30
681,1021,KEL011,event_opportunity,near_Rotorua Marathon,0.0,0.0,2024-06-30
682,1021,KEL012,event_opportunity,near_Rotorua Marathon,6.14,4.3,2024-06-30
683,1021,KEL013,out_of_stock,product_oos,37.72,37.72,2024-06-30
684,1021,KEL013,shelf_compliance,low_shelf_facings,37.72,28.29,2024-06-30
685,1021,KEL013,event_opportunity,near_Rotorua Marathon,37.72,26.4,2024-06-30
686,1021,KEL014,shelf_compliance,low_shelf_facings,10.37,7.78,2024-06-30
687,1021,KEL014,event_opportunity,near_Rotorua Marathon,10.37,7.26,2024-06-30
688,1021,KEL015,out_of_stock,product_oos,29.77,29.77,2024-06-30
689,1021,KEL015,shelf_compliance,low_shelf_facings,29.77,22.33,2024-06-30
690,1021,KEL015,promotion_execution,missing_display,29.77,25.3,2024-06-30
691,1021,KEL015,event_opportunity,near_Rotorua Marathon,29.77,20.84,2024-06-30
692,1021,KEL016,event_opportunity,near_Rotorua Marathon,2.69,1.88,2024-06-30
693,1021,KEL017,event_opportunity,near_Rotorua Marathon,9.72,6.8,2024-06-30
694,1021,KEL018,event_opportunity,near_Rotorua Marathon,0.0,0.0,2024-06-30
695,1021,KEL019,event_opportunity,near_Rotorua Marathon,2.42,1.69,2024-06-30
696,1021,KEL020,promotion_execution,missing_display,0.0,0.0,2024-06-30
697,1021,KEL020,event_opportunity,near_Rotorua Marathon,0.0,0.0,2024-06-30
698,1022,KEL004,promotion_execution,missing_display,2.16,1.84,2024-06-30
699,1022,KEL007,out_of_stock,product_oos,51.73,51.73,2024-06-30
700,1022,KEL007,shelf_compliance,low_shelf_facings,51.73,38.8,2024-06-30
701,1022,KEL007,promotion_execution,missing_display,51.73,43.97,2024-06-30
702,1022,KEL010,shelf_compliance,low_shelf_facings,2.02,1.52,2024-06-30
703,1022,KEL010,promotion_execution,missing_display,2.02,1.72,2024-06-30
704,1022,KEL011,shelf_compliance,low_shelf_facings,13.67,10.25,2024-06-30
705,1022,KEL011,promotion_execution,missing_display,13.67,11.62,2024-06-30
706,1022,KEL014,promotion_execution,missing_display,0.0,0.0,2024-06-30
707,1022,KEL015,out_of_stock,product_oos,46.52,46.52,2024-06-30
708,1022,KEL015,shelf_compliance,low_shelf_facings,46.52,34.89,2024-06-30
709,1022,KEL015,promotion_execution,missing_display,46.52,39.54,2024-06-30
710,1022,KEL019,shelf_compliance,low_shelf_facings,7.84,5.88,2024-06-30
711,1022,KEL019,promotion_execution,missing_display,7.84,6.66,2024-06-30
712,1023,KEL001,event_opportunity,near_Homegrown Festival W,0.0,0.0,2024-06-30
713,1023,KEL002,promotion_execution,missing_display,3.29,2.8,2024-06-30
714,1023,KEL002,event_opportunity,near_Homegrown Festival W,3.29,2.3,2024-06-30
715,1023,KEL003,shelf_compliance,low_shelf_facings,7.27,5.45,2024-06-30
716,1023,KEL003,promotion_execution,missing_display,7.27,6.18,2024-06-30
717,1023,KEL003,event_opportunity,near_Homegrown Festival W,7.27,5.09,2024-06-30
718,1023,KEL004,promotion_execution,missing_display,9.28,7.89,2024-06-30
719,1023,KEL004,event_opportunity,near_Homegrown Festival W,9.28,6.5,2024-06-30
720,1023,KEL005,event_opportunity,near_Homegrown Festival W,3.02,2.11,2024-06-30
721,1023,KEL006,event_opportunity,near_Homegrown Festival W,6.35,4.44,2024-06-30
722,1023,KEL007,event_opportunity,near_Homegrown Festival W,4.15,2.91,2024-06-30
723,1023,KEL008,event_opportunity,near_Homegrown Festival W,0.36,0.25,2024-06-30
724,1023,KEL009,shelf_compliance,low_shelf_facings,12.92,9.69,2024-06-30
725,1023,KEL009,event_opportunity,near_Homegrown Festival W,12.92,9.04,2024-06-30
726,1023,KEL010,event_opportunity,near_Homegrown Festival W,5.21,3.65,2024-06-30
727,1023,KEL011,shelf_compliance,low_shelf_facings,11.64,8.73,2024-06-30
728,1023,KEL011,event_opportunity,near_Homegrown Festival W,11.64,8.15,2024-06-30
729,1023,KEL012,out_of_stock,product_oos,70.66,70.66,2024-06-30
730,1023,KEL012,shelf_compliance,low_shelf_facings,70.66,52.99,2024-06-30
731,1023,KEL012,event_opportunity,near_Homegrown Festival W,70.66,49.46,2024-06-30
732,1023,KEL013,event_opportunity,near_Homegrown Festival W,0.0,0.0,2024-06-30
733,1023,KEL014,event_opportunity,near_Homegrown Festival W,1.89,1.32,2024-06-30
734,1023,KEL015,event_opportunity,near_Homegrown Festival W,7.86,5.5,2024-06-30
735,1023,KEL016,event_opportunity,near_Homegrown Festival W,4.71,3.3,2024-06-30
736,1023,KEL017,promotion_execution,missing_display,1.89,1.61,2024-06-30
737,1023,KEL017,event_opportunity,near_Homegrown Festival W,1.89,1.32,2024-06-30
738,1023,KEL018,event_opportunity,near_Homegrown Festival W,0.0,0.0,2024-06-30
739,1023,KEL019,event_opportunity,near_Homegrown Festival W,8.32,5.82,2024-06-30
740,1023,KEL020,out_of_stock,product_oos,57.74,57.74,2024-06-30
741,1023,KEL020,event_opportunity,near_Homegrown Festival W,57.74,40.42,2024-06-30
742,1024,KEL001,event_opportunity,near_Napier Art Deco Fest,4.06,2.84,2024-06-30
743,1024,KEL002,event_opportunity,near_Napier Art Deco Fest,3.29,2.3,2024-06-30
744,1024,KEL003,event_opportunity,near_Napier Art Deco Fest,0.0,0.0,2024-06-30
745,1024,KEL004,event_opportunity,near_Napier Art Deco Fest,0.0,0.0,2024-06-30
746,1024,KEL005,out_of_stock,product_oos,20.53,20.53,2024-06-30
747,1024,KEL005,shelf_compliance,low_shelf_facings,20.53,15.4,2024-06-30
748,1024,KEL005,event_opportunity,near_Napier Art Deco Fest,20.53,14.37,2024-06-30
749,1024,KEL006,out_of_stock,product_oos,17.73,17.73,2024-06-30
750,1024,KEL006,shelf_compliance,low_shelf_facings,17.73,13.3,2024-06-30
751,1024,KEL006,promotion_execution,missing_display,17.73,15.07,2024-06-30
752,1024,KEL006,event_opportunity,near_Napier Art Deco Fest,17.73,12.41,2024-06-30
753,1024,KEL007,event_opportunity,near_Napier Art Deco Fest,2.53,1.77,2024-06-30
754,1024,KEL008,shelf_compliance,low_shelf_facings,5.75,4.31,2024-06-30
755,1024,KEL008,promotion_execution,missing_display,5.75,4.89,2024-06-30
756,1024,KEL008,event_opportunity,near_Napier Art Deco Fest,5.75,4.02,2024-06-30
757,1024,KEL009,event_opportunity,near_Napier Art Deco Fest,1.85,1.29,2024-06-30
758,1024,KEL010,promotion_execution,missing_display,0.0,0.0,2024-06-30
759,1024,KEL010,event_opportunity,near_Napier Art Deco Fest,0.0,0.0,2024-06-30
760,1024,KEL011,event_opportunity,near_Napier Art Deco Fest,0.99,0.69,2024-06-30
761,1024,KEL012,event_opportunity,near_Napier Art Deco Fest,4.79,3.35,2024-06-30
762,1024,KEL013,event_opportunity,near_Napier Art Deco Fest,1.98,1.39,2024-06-30
763,1024,KEL014,promotion_execution,missing_display,1.71,1.45,2024-06-30
764,1024,KEL014,event_opportunity,near_Napier Art Deco Fest,1.71,1.2,2024-06-30
765,1024,KEL015,shelf_compliance,low_shelf_facings,6.6,4.95,2024-06-30
766,1024,KEL015,promotion_execution,missing_display,6.6,5.61,2024-06-30
767,1024,KEL015,event_opportunity,near_Napier Art Deco Fest,6.6,4.62,2024-06-30
768,1024,KEL016,event_opportunity,near_Napier Art Deco Fest,0.0,0.0,2024-06-30
769,1024,KEL017,out_of_stock,product_oos,20.34,20.34,2024-06-30
770,1024,KEL017,shelf_compliance,low_shelf_facings,20.34,15.25,2024-06-30
771,1024,KEL017,promotion_execution,missing_display,20.34,17.29,2024-06-30
772,1024,KEL017,event_opportunity,near_Napier Art Deco Fest,20.34,14.24,2024-06-30
773,1024,KEL018,out_of_stock,product_oos,11.42,11.42,2024-06-30
774,1024,KEL018,shelf_compliance,low_shelf_facings,11.42,8.56,2024-06-30
775,1024,KEL018,promotion_execution,missing_display,11.42,9.71,2024-06-30
776,1024,KEL018,event_opportunity,near_Napier Art Deco Fest,11.42,7.99,2024-06-30
777,1024,KEL019,shelf_compliance,low_shelf_facings,5.0,3.75,2024-06-30
778,1024,KEL019,promotion_execution,missing_display,5.0,4.25,2024-06-30
779,1024,KEL019,event_opportunity,near_Napier Art Deco Fest,5.0,3.5,2024-06-30
780,1024,KEL020,event_opportunity,near_Napier Art Deco Fest,1.68,1.18,2024-06-30
781,1025,KEL001,event_opportunity,near_ASB Classic Tennis A,10.76,7.53,2024-06-30
782,1025,KEL002,shelf_compliance,low_shelf_facings,14.38,10.79,2024-06-30
783,1025,KEL002,event_opportunity,near_ASB Classic Tennis A,14.38,10.07,2024-06-30
784,1025,KEL003,event_opportunity,near_ASB Classic Tennis A,2.79,1.95,2024-06-30
785,1025,KEL004,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
786,1025,KEL005,event_opportunity,near_ASB Classic Tennis A,5.27,3.69,2024-06-30
787,1025,KEL006,shelf_compliance,low_shelf_facings,15.99,11.99,2024-06-30
788,1025,KEL006,promotion_execution,missing_display,15.99,13.59,2024-06-30
789,1025,KEL006,event_opportunity,near_ASB Classic Tennis A,15.99,11.19,2024-06-30
790,1025,KEL007,event_opportunity,near_ASB Classic Tennis A,5.91,4.14,2024-06-30
791,1025,KEL008,event_opportunity,near_ASB Classic Tennis A,2.4,1.68,2024-06-30
792,1025,KEL009,shelf_compliance,low_shelf_facings,11.08,8.31,2024-06-30
793,1025,KEL009,promotion_execution,missing_display,11.08,9.42,2024-06-30
794,1025,KEL009,event_opportunity,near_ASB Classic Tennis A,11.08,7.76,2024-06-30
795,1025,KEL010,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
796,1025,KEL011,promotion_execution,missing_display,4.17,3.54,2024-06-30
797,1025,KEL011,event_opportunity,near_ASB Classic Tennis A,4.17,2.92,2024-06-30
798,1025,KEL012,out_of_stock,product_oos,48.25,48.25,2024-06-30
799,1025,KEL012,shelf_compliance,low_shelf_facings,48.25,36.19,2024-06-30
800,1025,KEL012,promotion_execution,missing_display,48.25,41.01,2024-06-30
801,1025,KEL012,event_opportunity,near_ASB Classic Tennis A,48.25,33.77,2024-06-30
802,1025,KEL013,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
803,1025,KEL014,shelf_compliance,low_shelf_facings,3.46,2.59,2024-06-30
804,1025,KEL014,event_opportunity,near_ASB Classic Tennis A,3.46,2.42,2024-06-30
805,1025,KEL015,out_of_stock,product_oos,55.86,55.86,2024-06-30
806,1025,KEL015,event_opportunity,near_ASB Classic Tennis A,55.86,39.1,2024-06-30
807,1025,KEL016,event_opportunity,near_ASB Classic Tennis A,1.93,1.35,2024-06-30
808,1025,KEL017,out_of_stock,product_oos,58.09,58.09,2024-06-30
809,1025,KEL017,shelf_compliance,low_shelf_facings,58.09,43.57,2024-06-30
810,1025,KEL017,promotion_execution,missing_display,58.09,49.38,2024-06-30
811,1025,KEL017,event_opportunity,near_ASB Classic Tennis A,58.09,40.66,2024-06-30
812,1025,KEL018,event_opportunity,near_ASB Classic Tennis A,4.22,2.95,2024-06-30
813,1025,KEL019,shelf_compliance,low_shelf_facings,8.99,6.74,2024-06-30
814,1025,KEL019,event_opportunity,near_ASB Classic Tennis A,8.99,6.29,2024-06-30
815,1025,KEL020,promotion_execution,missing_display,6.29,5.35,2024-06-30
816,1025,KEL020,event_opportunity,near_ASB Classic Tennis A,6.29,4.4,2024-06-30
817,1026,KEL001,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
818,1026,KEL002,out_of_stock,product_oos,67.09,67.09,2024-06-30
819,1026,KEL002,shelf_compliance,low_shelf_facings,67.09,50.32,2024-06-30
820,1026,KEL002,event_opportunity,near_Palmerston North Rug,67.09,46.96,2024-06-30
821,1026,KEL003,event_opportunity,near_Palmerston North Rug,0.52,0.36,2024-06-30
822,1026,KEL004,promotion_execution,missing_display,0.0,0.0,2024-06-30
823,1026,KEL004,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
824,1026,KEL005,promotion_execution,missing_display,0.0,0.0,2024-06-30
825,1026,KEL005,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
826,1026,KEL006,event_opportunity,near_Palmerston North Rug,1.2,0.84,2024-06-30
827,1026,KEL007,shelf_compliance,low_shelf_facings,17.39,13.04,2024-06-30
828,1026,KEL007,event_opportunity,near_Palmerston North Rug,17.39,12.17,2024-06-30
829,1026,KEL008,shelf_compliance,low_shelf_facings,7.19,5.39,2024-06-30
830,1026,KEL008,event_opportunity,near_Palmerston North Rug,7.19,5.03,2024-06-30
831,1026,KEL009,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
832,1026,KEL010,shelf_compliance,low_shelf_facings,6.42,4.81,2024-06-30
833,1026,KEL010,promotion_execution,missing_display,6.42,5.46,2024-06-30
834,1026,KEL010,event_opportunity,near_Palmerston North Rug,6.42,4.49,2024-06-30
835,1026,KEL011,event_opportunity,near_Palmerston North Rug,5.65,3.96,2024-06-30
836,1026,KEL012,event_opportunity,near_Palmerston North Rug,7.49,5.24,2024-06-30
837,1026,KEL013,shelf_compliance,low_shelf_facings,12.57,9.43,2024-06-30
838,1026,KEL013,promotion_execution,missing_display,12.57,10.68,2024-06-30
839,1026,KEL013,event_opportunity,near_Palmerston North Rug,12.57,8.8,2024-06-30
840,1026,KEL014,event_opportunity,near_Palmerston North Rug,7.27,5.09,2024-06-30
841,1026,KEL015,event_opportunity,near_Palmerston North Rug,1.03,0.72,2024-06-30
842,1026,KEL016,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
843,1026,KEL017,event_opportunity,near_Palmerston North Rug,1.75,1.22,2024-06-30
844,1026,KEL018,shelf_compliance,low_shelf_facings,12.08,9.06,2024-06-30
845,1026,KEL018,promotion_execution,missing_display,12.08,10.27,2024-06-30
846,1026,KEL018,event_opportunity,near_Palmerston North Rug,12.08,8.46,2024-06-30
847,1026,KEL019,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
848,1026,KEL020,event_opportunity,near_Palmerston North Rug,1.47,1.03,2024-06-30
849,1027,KEL003,shelf_compliance,low_shelf_facings,11.42,8.56,2024-06-30
850,1027,KEL003,promotion_execution,missing_display,11.42,9.71,2024-06-30
851,1027,KEL014,shelf_compliance,low_shelf_facings,8.8,6.6,2024-06-30
852,1027,KEL014,promotion_execution,missing_display,8.8,7.48,2024-06-30
853,1027,KEL016,shelf_compliance,low_shelf_facings,11.81,8.86,2024-06-30
854,1027,KEL016,promotion_execution,missing_display,11.81,10.04,2024-06-30
855,1027,KEL018,shelf_compliance,low_shelf_facings,8.97,6.73,2024-06-30
856,1027,KEL020,out_of_stock,product_oos,54.31,54.31,2024-06-30
857,1027,KEL020,shelf_compliance,low_shelf_facings,54.31,40.73,2024-06-30
858,1028,KEL001,promotion_execution,missing_display,0.0,0.0,2024-06-30
859,1028,KEL001,event_opportunity,near_Queenstown Winter Fe,0.0,0.0,2024-06-30
860,1028,KEL002,shelf_compliance,low_shelf_facings,9.88,7.41,2024-06-30
861,1028,KEL002,event_opportunity,near_Queenstown Winter Fe,9.88,6.92,2024-06-30
862,1028,KEL003,promotion_execution,missing_display,3.18,2.7,2024-06-30
863,1028,KEL003,event_opportunity,near_Queenstown Winter Fe,3.18,2.23,2024-06-30
864,1028,KEL004,event_opportunity,near_Queenstown Winter Fe,3.89,2.72,2024-06-30
865,1028,KEL005,event_opportunity,near_Queenstown Winter Fe,5.49,3.84,2024-06-30
866,1028,KEL006,event_opportunity,near_Queenstown Winter Fe,3.89,2.72,2024-06-30
867,1028,KEL007,shelf_compliance,low_shelf_facings,8.7,6.52,2024-06-30
868,1028,KEL007,event_opportunity,near_Queenstown Winter Fe,8.7,6.09,2024-06-30
869,1028,KEL008,shelf_compliance,low_shelf_facings,9.88,7.41,2024-06-30
870,1028,KEL008,event_opportunity,near_Queenstown Winter Fe,9.88,6.92,2024-06-30
871,1028,KEL009,event_opportunity,near_Queenstown Winter Fe,1.5,1.05,2024-06-30
872,1028,KEL010,promotion_execution,missing_display,2.69,2.29,2024-06-30
873,1028,KEL010,event_opportunity,near_Queenstown Winter Fe,2.69,1.88,2024-06-30
874,1028,KEL011,event_opportunity,near_Queenstown Winter Fe,5.22,3.65,2024-06-30
875,1028,KEL012,event_opportunity,near_Queenstown Winter Fe,2.1,1.47,2024-06-30
876,1028,KEL013,event_opportunity,near_Queenstown Winter Fe,4.04,2.83,2024-06-30
877,1028,KEL014,event_opportunity,near_Queenstown Winter Fe,1.35,0.94,2024-06-30
878,1028,KEL015,out_of_stock,product_oos,28.69,28.69,2024-06-30
879,1028,KEL015,shelf_compliance,low_shelf_facings,28.69,21.52,2024-06-30
880,1028,KEL015,promotion_execution,missing_display,28.69,24.39,2024-06-30
881,1028,KEL015,event_opportunity,near_Queenstown Winter Fe,28.69,20.08,2024-06-30
882,1028,KEL016,event_opportunity,near_Queenstown Winter Fe,4.76,3.33,2024-06-30
883,1028,KEL017,promotion_execution,missing_display,1.54,1.31,2024-06-30
884,1028,KEL017,event_opportunity,near_Queenstown Winter Fe,1.54,1.08,2024-06-30
885,1028,KEL018,event_opportunity,near_Queenstown Winter Fe,1.7,1.19,2024-06-30
886,1028,KEL019,event_opportunity,near_Queenstown Winter Fe,0.65,0.45,2024-06-30
887,1028,KEL020,event_opportunity,near_Queenstown Winter Fe,7.41,5.19,2024-06-30
888,1029,KEL001,event_opportunity,near_Rotorua Marathon,1.92,1.34,2024-06-30
889,1029,KEL002,event_opportunity,near_Rotorua Marathon,6.41,4.49,2024-06-30
890,1029,KEL003,shelf_compliance,low_shelf_facings,2.73,2.05,2024-06-30
891,1029,KEL003,promotion_execution,missing_display,2.73,2.32,2024-06-30
892,1029,KEL003,event_opportunity,near_Rotorua Marathon,2.73,1.91,2024-06-30
893,1029,KEL004,event_opportunity,near_Rotorua Marathon,6.41,4.49,2024-06-30
894,1029,KEL005,promotion_execution,missing_display,2.47,2.1,2024-06-30
895,1029,KEL005,event_opportunity,near_Rotorua Marathon,2.47,1.73,2024-06-30
896,1029,KEL006,shelf_compliance,low_shelf_facings,7.37,5.53,2024-06-30
897,1029,KEL006,promotion_execution,missing_display,7.37,6.26,2024-06-30
898,1029,KEL006,event_opportunity,near_Rotorua Marathon,7.37,5.16,2024-06-30
899,1029,KEL007,promotion_execution,missing_display,6.68,5.68,2024-06-30
900,1029,KEL007,event_opportunity,near_Rotorua Marathon,6.68,4.68,2024-06-30
901,1029,KEL008,promotion_execution,missing_display,7.37,6.26,2024-06-30
902,1029,KEL008,event_opportunity,near_Rotorua Marathon,7.37,5.16,2024-06-30
903,1029,KEL009,event_opportunity,near_Rotorua Marathon,4.04,2.83,2024-06-30
904,1029,KEL010,shelf_compliance,low_shelf_facings,1.21,0.91,2024-06-30
905,1029,KEL010,promotion_execution,missing_display,1.21,1.03,2024-06-30
906,1029,KEL010,event_opportunity,near_Rotorua Marathon,1.21,0.85,2024-06-30
907,1029,KEL011,event_opportunity,near_Rotorua Marathon,0.0,0.0,2024-06-30
908,1029,KEL012,event_opportunity,near_Rotorua Marathon,3.29,2.3,2024-06-30
909,1029,KEL013,promotion_execution,missing_display,0.0,0.0,2024-06-30
910,1029,KEL013,event_opportunity,near_Rotorua Marathon,0.0,0.0,2024-06-30
911,1029,KEL014,shelf_compliance,low_shelf_facings,5.25,3.94,2024-06-30
912,1029,KEL014,event_opportunity,near_Rotorua Marathon,5.25,3.67,2024-06-30
913,1029,KEL015,shelf_compliance,low_shelf_facings,6.51,4.88,2024-06-30
914,1029,KEL015,promotion_execution,missing_display,6.51,5.53,2024-06-30
915,1029,KEL015,event_opportunity,near_Rotorua Marathon,6.51,4.56,2024-06-30
916,1029,KEL016,event_opportunity,near_Rotorua Marathon,0.0,0.0,2024-06-30
917,1029,KEL017,shelf_compliance,low_shelf_facings,4.82,3.62,2024-06-30
918,1029,KEL017,promotion_execution,missing_display,4.82,4.1,2024-06-30
919,1029,KEL017,event_opportunity,near_Rotorua Marathon,4.82,3.37,2024-06-30
920,1029,KEL018,event_opportunity,near_Rotorua Marathon,4.6,3.22,2024-06-30
921,1029,KEL019,shelf_compliance,low_shelf_facings,7.87,5.9,2024-06-30
922,1029,KEL019,promotion_execution,missing_display,7.87,6.69,2024-06-30
923,1029,KEL019,event_opportunity,near_Rotorua Marathon,7.87,5.51,2024-06-30
924,1029,KEL020,event_opportunity,near_Rotorua Marathon,4.33,3.03,2024-06-30
925,1030,KEL001,event_opportunity,near_Palmerston North Rug,7.74,5.42,2024-06-30
926,1030,KEL002,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
927,1030,KEL003,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
928,1030,KEL004,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
929,1030,KEL005,out_of_stock,product_oos,47.6,47.6,2024-06-30
930,1030,KEL005,shelf_compliance,low_shelf_facings,47.6,35.7,2024-06-30
931,1030,KEL005,promotion_execution,missing_display,47.6,40.46,2024-06-30
932,1030,KEL005,event_opportunity,near_Palmerston North Rug,47.6,33.32,2024-06-30
933,1030,KEL006,out_of_stock,product_oos,59.18,59.18,2024-06-30
934,1030,KEL006,shelf_compliance,low_shelf_facings,59.18,44.38,2024-06-30
935,1030,KEL006,event_opportunity,near_Palmerston North Rug,59.18,41.43,2024-06-30
936,1030,KEL007,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
937,1030,KEL008,shelf_compliance,low_shelf_facings,11.26,8.45,2024-06-30
938,1030,KEL008,event_opportunity,near_Palmerston North Rug,11.26,7.88,2024-06-30
939,1030,KEL009,event_opportunity,near_Palmerston North Rug,1.85,1.29,2024-06-30
940,1030,KEL010,shelf_compliance,low_shelf_facings,4.4,3.3,2024-06-30
941,1030,KEL010,event_opportunity,near_Palmerston North Rug,4.4,3.08,2024-06-30
942,1030,KEL011,event_opportunity,near_Palmerston North Rug,4.67,3.27,2024-06-30
943,1030,KEL012,promotion_execution,missing_display,0.95,0.81,2024-06-30
944,1030,KEL012,event_opportunity,near_Palmerston North Rug,0.95,0.66,2024-06-30
945,1030,KEL013,out_of_stock,product_oos,86.97,86.97,2024-06-30
946,1030,KEL013,event_opportunity,near_Palmerston North Rug,86.97,60.88,2024-06-30
947,1030,KEL014,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
948,1030,KEL015,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
949,1030,KEL016,promotion_execution,missing_display,0.0,0.0,2024-06-30
950,1030,KEL016,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
951,1030,KEL017,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
952,1030,KEL018,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
953,1030,KEL019,event_opportunity,near_Palmerston North Rug,6.8,4.76,2024-06-30
954,1030,KEL020,event_opportunity,near_Palmerston North Rug,7.06,4.94,2024-06-30
955,1031,KEL001,out_of_stock,product_oos,13.34,13.34,2024-06-30
956,1031,KEL001,shelf_compliance,low_shelf_facings,13.34,10.0,2024-06-30
957,1031,KEL001,promotion_execution,missing_display,13.34,11.34,2024-06-30
958,1031,KEL001,event_opportunity,near_Homegrown Festival W,13.34,9.34,2024-06-30
959,1031,KEL002,event_opportunity,near_Homegrown Festival W,0.0,0.0,2024-06-30
960,1031,KEL003,out_of_stock,product_oos,12.14,12.14,2024-06-30
961,1031,KEL003,shelf_compliance,low_shelf_facings,12.14,9.11,2024-06-30
962,1031,KEL003,promotion_execution,missing_display,12.14,10.32,2024-06-30
963,1031,KEL003,event_opportunity,near_Homegrown Festival W,12.14,8.5,2024-06-30
964,1031,KEL004,shelf_compliance,low_shelf_facings,1.86,1.4,2024-06-30
965,1031,KEL004,promotion_execution,missing_display,1.86,1.58,2024-06-30
966,1031,KEL004,event_opportunity,near_Homegrown Festival W,1.86,1.3,2024-06-30
967,1031,KEL005,event_opportunity,near_Homegrown Festival W,0.0,0.0,2024-06-30
968,1031,KEL006,event_opportunity,near_Homegrown Festival W,0.0,0.0,2024-06-30
969,1031,KEL007,event_opportunity,near_Homegrown Festival W,4.15,2.91,2024-06-30
970,1031,KEL008,event_opportunity,near_Homegrown Festival W,0.0,0.0,2024-06-30
971,1031,KEL009,shelf_compliance,low_shelf_facings,0.95,0.71,2024-06-30
972,1031,KEL009,promotion_execution,missing_display,0.95,0.81,2024-06-30
973,1031,KEL009,event_opportunity,near_Homegrown Festival W,0.95,0.66,2024-06-30
974,1031,KEL010,event_opportunity,near_Homegrown Festival W,3.59,2.51,2024-06-30
975,1031,KEL011,promotion_execution,missing_display,0.38,0.32,2024-06-30
976,1031,KEL011,event_opportunity,near_Homegrown Festival W,0.38,0.27,2024-06-30
977,1031,KEL012,out_of_stock,product_oos,15.42,15.42,2024-06-30
978,1031,KEL012,shelf_compliance,low_shelf_facings,15.42,11.56,2024-06-30
979,1031,KEL012,event_opportunity,near_Homegrown Festival W,15.42,10.79,2024-06-30
980,1031,KEL013,out_of_stock,product_oos,12.53,12.53,2024-06-30
981,1031,KEL013,shelf_compliance,low_shelf_facings,12.53,9.4,2024-06-30
982,1031,KEL013,promotion_execution,missing_display,12.53,10.65,2024-06-30
